A Bittersweet Life,14.898
Teen Wolf Too,14.895
The Flower of My Secret,14.895
The King of Comedy,14.894
Thunderbolt and Lightfoot,14.893
Piglet's Big Movie,14.893
Great White,14.892
Good Kill,14.892
Rabbit Hole,14.891
Christmas Made to Order,14.89
Fair Game,14.889
A Serious Man,14.889
The Boondock Saints,14.889
Tie Me Up! Tie Me Down!,14.888
The Vikings,14.883
Twin Murders: The Silence of the White City,14.874
The Astronaut's Wife,14.874
The Mexican,14.874
Biker Boyz,14.871
Eastern Condors,14.87
Armored,14.868
Devil Hunter,14.867
Puella Magi Madoka Magica the Movie Part I: Beginnings,14.866
The Kid,14.865
Æon Flux,14.86
The Iceman,14.859
Dr. Dolittle: Tail to the Chief,14.855
Animal Farm,14.855
Pain and Glory,14.854
The Discovery,14.848
Peppermint Candy,14.847
The Secret Garden,14.845
Two by Two: Overboard!,14.843
One Wild Moment,14.843
Tyson,14.841
Hold the Dark,14.839
The Hitcher,14.836
Look Who's Talking Too,14.833
The Gift,14.832
Vortex,14.832
The Turning,14.83
Rabid,14.828
Good Burger,14.824
The Return of Godzilla,14.822
Rare Exports: A Christmas Tale,14.821
In the Electric Mist,14.818
Ivan Vasilyevich Changes His Profession,14.816
Date Movie,14.815
Wishmaster 2: Evil Never Dies,14.815
First Knight,14.814
Let Them All Talk,14.811
Shaft,14.809
The Company You Keep,14.809
Anonymous,14.809
Sniper 2,14.801
Godzilla vs. King Ghidorah,14.8
Invictus,14.798
Alone in the Dark,14.797
Top Secret!,14.795
Dragons Forever,14.793
24 Hours to Live,14.793
Heroes: Silence and Rock & Roll,14.791
A Lot Like Love,14.791
Manual of Love 2,14.788
Black Sheep,14.785
Friend Request,14.784
The Return of the King,14.783
Free State of Jones,14.782
Sexy Sisters,14.78
Only God Forgives,14.779
Sexual Matrix,14.776
Blown Away,14.776
Only Lovers Left Alive,14.774
SPL II: A Time for Consequences,14.77
A Princess for Christmas,14.765
A Good Marriage,14.762
Billy Bathgate,14.759
His Girl Friday,14.759
In & Out,14.757
A Streetcar Named Desire,14.755
Phantasm,14.754
Boat Trip,14.751
Mysterious Skin,14.751
Dope,14.747
Unknown Soldier,14.746
"Yes, God, Yes",14.746
No Escape,14.746
The Phantom of the Opera at the Royal Albert Hall,14.745
Insomnia,14.742
Sphere,14.741
"Paris, Texas",14.74
The Kite Runner,14.739
Castaway on the Moon,14.739
Shark Attack 3: Megalodon,14.738
Tulip Fever,14.738
200 Pounds Beauty,14.738
The Fifth Estate,14.736
Double Team,14.736
Material Girls,14.736
Made in Abyss: Wandering Twilight,14.731
Them!,14.73
Super Troopers,14.729
Thank You for Smoking,14.727
The Meteor Man,14.725
March of the Penguins,14.723
May God Save Us,14.722
Inferno,14.722
Like Mike,14.721
Christmas Waltz,14.72
The Incredible Hulk,14.717
The Thomas Crown Affair,14.714
Office Christmas Party,14.712
Backdraft,14.711
Pooh's Grand Adventure: The Search for Christopher Robin,14.71
Black Mask,14.71
The Last King of Scotland,14.71
A Certain Magical Index: The Miracle of Endymion,14.709
Rise,14.709
Ice Princess,14.708
Nameless Gangster,14.707
The United States vs. Billie Holiday,14.706
Oliver Twist,14.704
The Disaster Artist,14.704
Morning Glory,14.703
Good Mourning,14.699
Swades,14.693
Bill & Ted's Bogus Journey,14.692
Dangerous Liaisons,14.692
Mr. Holland's Opus,14.691
Life on the Line,14.686
Under the Sea: A Descendants Story,14.685
The Midnight Meat Train,14.685
Lost Girls,14.68
Suburbicon,14.679
Sleeping with the Enemy,14.679
The Ice Storm,14.677
Persona,14.677
The Postman Always Rings Twice,14.676
Street Fighter,14.676
The Last Thing He Wanted,14.675
Dr. Dolittle 2,14.675
Flash Point,14.672
Vampire Hunter D,14.671
The Wicker Man,14.668
Ewoks: The Battle for Endor,14.668
The Guard,14.667
Revolver,14.666
3000 Miles to Graceland,14.664
Dear Evan Hansen,14.66
Stripes,14.659
When You Finish Saving The World,14.659
Working Girl,14.658
Supercool,14.658
Elizabethtown,14.657
Once Upon a Time in China,14.653
Scooby-Doo! WrestleMania Mystery,14.649
August: Osage County,14.649
Sabrina,14.645
Big Game,14.644
How to Marry a Millionaire,14.644
Don't Be Afraid of the Dark,14.641
Sky Captain and the World of Tomorrow,14.639
Your Highness,14.639
I Am Wrath,14.636
Kamikaze Girls,14.636
The Andromeda Strain,14.634
Middle Men,14.633
Up Close & Personal,14.629
The Brave One,14.625
The Myth,14.625
Gone Baby Gone,14.622
Eight Men Out,14.617
A Scanner Darkly,14.616
Mr. Magorium's Wonder Emporium,14.615
Idle Hands,14.614
Justice League: Secret Origins,14.614
Batman: Mystery of the Batwoman,14.613
"Marry Me, Dude",14.609
D2: The Mighty Ducks,14.605
Mermaids,14.604
The Light Between Oceans,14.601
Rules of Engagement,14.598
Batman: Gotham Knight,14.597
Bowling for Columbine,14.593
Into the Sun,14.592
99 Homes,14.592
Defiance,14.591
Everybody's Fine,14.591
Bullet Head,14.588
The Killer,14.587
Closer,14.587
Hamilton,14.587
Exorcist: The Beginning,14.586
Cleveland Abduction,14.581
Saints and Soldiers: Airborne Creed,14.58
2gether: The Movie,14.577
Bandidas,14.575
The Battle at Lake Changjin,14.573
Wild Strawberries,14.573
The Bélier Family,14.571
The Hole in the Ground,14.569
Detective Conan: The Last Wizard of the Century,14.567
Exposed,14.566
Extremely Loud & Incredibly Close,14.566
The Lodge,14.566
Play or Die,14.565
Rise of the Legend,14.565
Force of Nature,14.564
Love Letter,14.564
The Men Who Stare at Goats,14.563
Mannequin Two: On the Move,14.562
Simple Passion,14.561
Elisa & Marcela,14.558
Kramer vs. Kramer,14.557
Devil's Knot,14.555
Barbershop: The Next Cut,14.553
Mohabbatein,14.552
A Star Is Born,14.551
The Furies,14.551
Mr. Brooks,14.549
The Divide,14.547
Bill & Ted's Excellent Adventure,14.544
The Corruption,14.543
Man of the House,14.541
Last Film Show,14.541
North Country,14.54
Do You Do You Saint-Tropez,14.539
Be Cool,14.538
"The Goods: Live Hard, Sell Hard",14.536
The Golden Voyage of Sinbad,14.535
The Longest Yard,14.531
Funny People,14.531
The Jungle Book 2,14.529
Collide,14.529
Critters 3,14.527
An American Crime,14.523
High Noon,14.519
A Madea Family Funeral,14.519
Heartbreak Ridge,14.518
We Own the Night,14.513
Did You Hear About the Morgans?,14.51
They Call Me Jeeg,14.508
Jobs,14.507
Starship Troopers: Traitor of Mars,14.505
True Crime,14.503
Spy Hard,14.503
Endgame,14.502
Rent,14.502
The 12th Man,14.501
Lincoln,14.498
Into the Blue 2: The Reef,14.497
From Beijing with Love,14.497
Medicine Man,14.496
The Stepfather,14.494
American Heist,14.493
Blue Is the Warmest Color,14.493
Julie & Julia,14.491
House of Hummingbird,14.491
A Turtle's Tale: Sammy's Adventures,14.49
The Best Offer,14.488
Joshua Tree,14.487
Andrei Rublev,14.486
Penelope,14.484
D3: The Mighty Ducks,14.484
The 'Burbs,14.483
Sharpay's Fabulous Adventure,14.483
Funny Games,14.48
Road House,14.48
"Turn Me On, Dammit!",14.476
Zapped,14.476
Marley & Me: The Puppy Years,14.476
Fly Away Home,14.476
Heavenly Creatures,14.472
A Charlie Brown Christmas,14.472
Heart of Dragon,14.468
Geek Charming,14.466
Short Circuit,14.463
The Descendants,14.461
Someone Like You...,14.46
Death Wish 3,14.455
Havoc,14.455
Les Misérables,14.449
American Mary,14.446
Old Yeller,14.445
Ruby & Quentin,14.444
London Fields,14.444
Rampart,14.444
The Opposite Sex,14.441
High and Low,14.44
The Roommate,14.439
Chef Donald,14.437
Tremors 4: The Legend Begins,14.436
The Forest of Love,14.431
Home Sweet Hell,14.426
Spies Like Us,14.426
Delicatessen,14.425
Battlestar Galactica: The Plan,14.421
Proxima,14.42
The Man from Earth,14.415
Ghost in the Shell: Stand Alone Complex – Solid State Society,14.415
K-PAX,14.409
Beerfest,14.409
Pilgrimage,14.408
Dracula II: Ascension,14.407
Mission to Mars,14.407
Killer Joe,14.407
Raw,14.407
The Maltese Falcon,14.406
The Cell,14.405
We're Back! A Dinosaur's Story,14.403
Barbershop 2: Back in Business,14.401
Back to School,14.398
Bug,14.397
The Awakening,14.395
The Adventures of Buckaroo Banzai Across the 8th Dimension,14.394
Batman vs. Two-Face,14.392
A Letter to Momo,14.391
Dreamgirls,14.389
The American President,14.389
Shark: The Beginning,14.389
Frosty the Snowman,14.388
Jagged Edge,14.387
Creep,14.382
Sommersby,14.38
Grace,14.377
Snow Dogs,14.376
Prom Night,14.375
Dylan Dog: Dead of Night,14.375
The Walking Deceased,14.374
Liz and the Blue Bird,14.373
Daphne & Velma,14.373
Vision Quest,14.371
Sorry if I Love You,14.365
Stickman,14.36
Hellraiser: Bloodline,14.359
Grosse Pointe Blank,14.356
D.E.B.S.,14.351
The Piano Teacher,14.35
The Words,14.35
My Life in Ruins,14.348
Cool World,14.346
Death to 2020,14.345
The Midnight Sky,14.344
Gamera: Guardian of the Universe,14.343
Serial Mom,14.343
Kal Ho Naa Ho,14.343
Alan Partridge: Alpha Papa,14.341
On Chesil Beach,14.34
The Drowning,14.34
Psychokinesis,14.335
Missing in Action,14.331
Laid to Rest,14.33
Takers,14.33
Ikiru,14.327
New Jack City,14.327
Asterix and the Big Fight,14.326
The Day After,14.325
Napoleon Dynamite,14.323
Buddha 2: The Endless Journey,14.323
Cam,14.319
Fate/stay night: Unlimited Blade Works,14.318
Kuch Kuch Hota Hai,14.316
The Resident,14.316
Air Strike,14.315
Slaughterhouse Rulez,14.315
Casper's Haunted Christmas,14.313
Escape from L.A.,14.313
Hart's War,14.313
Jay and Silent Bob Strike Back,14.309
Touch of Evil,14.307
DragonHeart: A New Beginning,14.307
Echo Boomers,14.302
All Star Superman,14.299
10x10,14.299
[REC]²,14.296
By the Grace of God,14.295
Nancy Drew,14.294
The Map of Tiny Perfect Things,14.293
Snake in the Eagle's Shadow,14.29
The Boondock Saints II: All Saints Day,14.29
Mickey Blue Eyes,14.29
Clerks,14.289
Fat Albert,14.285
Summertime,14.28
Acts of Violence,14.279
Cutthroat Island,14.277
The Girl Who Kicked the Hornet's Nest,14.274
I Still See You,14.271
Just One of the Guys,14.27
Farewell Mister Haffmann,14.27
Wait Until Dark,14.269
Alice in the Cities,14.269
My Babysitter's a Vampire,14.267
Becoming Jane,14.264
Open Water,14.262
Shoplifters,14.256
Dragon Quest: Your Story,14.256
Descarrilados,14.252
Doctor Who: The Day of the Doctor,14.252
Last Holiday,14.251
In the Mouth of Madness,14.25
Metallica: Through the Never,14.249
Riding in Cars with Boys,14.249
"It's a Mad, Mad, Mad, Mad World",14.249
Jessabelle,14.249
Ironclad,14.248
Side Effects,14.248
Shaolin,14.247
Detective Conan: Magician of the Silver Sky,14.246
The Wicker Man,14.245
Paulie,14.244
The Other Side of the Door,14.244
The Happytime Murders,14.242
Death Ship,14.242
The Hunted,14.24
Harry & Meghan: A Royal Romance,14.237
The Way Back,14.237
Zola,14.236
Virus,14.236
We Are Marshall,14.232
Destination Wedding,14.231
Gurren Lagann the Movie: The Lights in the Sky Are Stars,14.23
Something Borrowed,14.23
Operation Finale,14.229
Savage Dog,14.227
El Cid,14.227
Now and Then,14.226
Pokémon the Movie: Black - Victini and Reshiram,14.226
Popstar: Never Stop Never Stopping,14.225
Summer Days with Coo,14.217
Stasis,14.213
Charlie Says,14.211
Welcome to Marwen,14.207
Leprechaun 4: In Space,14.207
Rainbow,14.205
The Hand of God,14.204
About Last Night...,14.203
M,14.202
The Beyond,14.202
Cléo from 5 to 7,14.2
Pooka!,14.199
A Private War,14.197
Urban Legend,14.196
Swamp Thing,14.195
Da 5 Bloods,14.195
Alibi.com,14.191
The Invisible Man,14.188
Pirates,14.187
My Fake Boyfriend,14.187
Friday After Next,14.186
In the Bedroom,14.185
How High 2,14.184
The Bells of St. Mary's,14.178
Hotel Transylvania: Puppy!,14.178
Street Fighter: The Legend of Chun-Li,14.173
Dirty Dancing,14.168
The Realm,14.167
The Possession of Michael King,14.164
Unlocked,14.164
The Artist,14.161
Duck Butter,14.16
LEGO Jurassic World: The Secret Exhibit,14.16
Dead Calm,14.16
Damien: Omen II,14.158
Chaos,14.158
Mongol: The Rise of Genghis Khan,14.155
Belfast,14.152
Six Degrees of Separation,14.151
Voice from the Stone,14.149
Lions for Lambs,14.148
3 Men and a Baby,14.147
Wander,14.146
Cracks,14.146
Savage Grace,14.143
Blue Ruin,14.142
The Two Jakes,14.14
Dragged Across Concrete,14.139
Chain Reaction,14.136
The Parent Trap,14.135
Let It Snow,14.133
Lost Girls & Love Hotels,14.132
Midnight in Paris,14.132
Edge of Darkness,14.129
Follow Me,14.126
The Saint,14.125
Naked,14.123
El Niño,14.119
American Animals,14.119
The Watcher,14.119
Yamakasi,14.119
The Man Who Shot Liberty Valance,14.116
Bram Stoker's Van Helsing,14.116
Eurovision Song Contest: The Story of Fire Saga,14.115
Thirteen Days,14.113
The Magdalene Sisters,14.112
Aliens in the Attic,14.112
Courage Under Fire,14.112
Wyrmwood: Road of the Dead,14.111
Extreme Movie,14.111
27 Dresses,14.11
The Robe,14.109
The Secret Life of Pets,14.107
Heavy Metal 2000,14.106
Out for Justice,14.104
HOUBA! On the Trail of the Marsupilami,14.104
Millions,14.1
The Kingdom,14.1
High Strung,14.099
Single White Female,14.097
Lupin the Third: Jigen's Gravestone,14.096
A Walk in the Woods,14.096
Asterix the Gaul,14.093
The Sacrifice,14.09
Deadgirl,14.088
What About Bob?,14.087
Set It Off,14.087
Begin Again,14.087
Young Guns II,14.083
Nights of Cabiria,14.081
A History of Violence,14.08
Rim of the World,14.078
Appointment with Death,14.078
Oklahoma!,14.078
What We Do in the Shadows,14.075
Recep İvedik 7,14.075
"Kim Ji-young, Born 1982",14.072
City of Ember,14.071
The Red Sea Diving Resort,14.071
Jenny's Wedding,14.071
Herbie Rides Again,14.07
A Trip to the Moon,14.07
Very Good Girls,14.07
The Rules of Attraction,14.069
The Prince & Me,14.069
Hamburger Hill,14.069
Annie,14.067
A Dog's Life,14.065
The Wraith,14.065
Ben 10 Generator Rex Heroes United,14.065
The Fairly OddParents: Wishology,14.064
Anatomy of a Murder,14.061
Steel Rain,14.061
The Princess Switch: Switched Again,14.061
The Perfect Bride,14.06
Major,14.059
Work It,14.059
Ip Man,14.057
Cleaner,14.056
Crocodile 2: Death Swamp,14.054
Superman: Red Son,14.054
Body Heat,14.053
Black Dynamite,14.053
Rescue Dawn,14.052
BPM (Beats per Minute),14.051
Furry Vengeance,14.051
¡Three Amigos!,14.049
Mute,14.048
The River Wild,14.048
Last Moment of Clarity,14.045
I Am Santa Claus,14.043
The Order,14.043
Dragon Wars: D-War,14.043
The Remains of the Day,14.043
Doraemon: Nobita and the Space Heroes,14.038
Assault on Precinct 13,14.036
Machete Kills,14.036
The Long Goodbye,14.035
Meet the Blacks,14.032
Uncle Boonmee Who Can Recall His Past Lives,14.031
Dave,14.025
Bad Boys,14.023
"Extremely Wicked, Shockingly Evil and Vile",14.022
Broken Arrow,14.019
Shrek in the Swamp Karaoke Dance Party,14.019
The Poseidon Adventure,14.017
In the Earth,14.015
Finding Your Feet,14.014
Auntie Edna,14.013
The Heroes of Telemark,14.012
The Secret of Kells,14.01
Naked Singularity,14.01
Futurama: Bender's Big Score,14.004
Pink Floyd: The Wall,14.002
The Score,14.002
Destroy All Monsters,14.001
Lake Placid 3,13.997
Buffaloed,13.996
Harlem Nights,13.996
The Eyes of My Mother,13.994
Midnight Express,13.994
Panfilov's 28 Men,13.992
Scooby-Doo! Frankencreepy,13.991
Half Baked,13.988
American Murder: The Family Next Door,13.983
Frances Ha,13.981
The Rocky Horror Picture Show: Let's Do the Time Warp Again,13.98
"Lock, Stock and Two Smoking Barrels",13.978
A Moment to Remember,13.978
Down by Love,13.978
Are You Here,13.977
The Seasoning House,13.977
L: change the WorLd,13.977
The Lives of Others,13.976
The Jacket,13.975
Godzilla: Final Wars,13.974
Bachelor Party,13.974
Smokin' Aces 2: Assassins' Ball,13.973
The Blackcoat's Daughter,13.973
Thursday,13.971
Entourage,13.97
The Secret of My Success,13.967
Adaptation.,13.964
Inside Llewyn Davis,13.963
The Resistance Banker,13.963
Elvis,13.963
The Sun Is Also a Star,13.963
Assassination Classroom,13.963
King of Thieves,13.962
American Ninja 4: The Annihilation,13.961
Mary Shelley's Frankenstein,13.957
Make Mine Music,13.956
A Very Long Engagement,13.954
Victoria & Abdul,13.953
Jiang Ziya: Legend of Deification,13.953
The Chorus,13.95
Fame,13.95
The Apparition,13.948
Airheads,13.945
Cocoon: The Return,13.942
Exists,13.939
The Miseducation of Cameron Post,13.937
Florence Foster Jenkins,13.935
The Last House on the Left,13.934
The Festival,13.933
The Alpinist,13.933
Operation Y and Other Shurik's Adventures,13.932
Asterix and Cleopatra,13.931
Ted K,13.93
Greed,13.926
The NeverEnding Story III,13.925
Wild Things: Foursome,13.925
Easter Sunday,13.922
The Killer,13.92
Ju-on: The Grudge,13.915
Mad Money,13.914
Final Cut,13.914
Short Circuit 2,13.913
Torrente 5,13.913
Le Chef,13.911
Satan's Slaves 2: Communion,13.908
The Four Musketeers,13.906
Operation Petticoat,13.902
Detective Dee and the Mystery of the Phantom Flame,13.901
Swung,13.899
My Fair Lady,13.899
It Comes at Night,13.899
Goodbye Berlin,13.897
The Little Stranger,13.895
A Bigger Splash,13.894
Chariots of Fire,13.891
Escaflowne: The Movie,13.891
Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,13.888
Secret,13.888
A Wrinkle in Time,13.883
Crypto,13.882
Jane Eyre,13.881
Godzilla vs. Gigan,13.88
Wildling,13.877
Fools Rush In,13.876
Orange County,13.876
Our Friend,13.876
Jumping the Broom,13.874
The Stronghold,13.869
Colorful,13.866
Runaway Bride,13.866
Double Trouble,13.863
Drugstore Cowboy,13.862
Braddock: Missing in Action III,13.862
Hombre,13.86
Baaghi,13.86
"The Cook, the Thief, His Wife & Her Lover",13.859
Moms' Night Out,13.858
Kill Me Three Times,13.857
Murder in the First,13.856
El Gringo,13.853
Fantomas,13.853
Exam,13.851
Taylor Swift: Reputation Stadium Tour,13.851
Miracle in Cell No. 7,13.85
Mutant Chronicles,13.846
Victor Crowley,13.845
The Cabinet of Dr. Caligari,13.844
Lady Bloodfight,13.841
The Lie,13.838
A Royal Winter,13.836
Baby Boy,13.836
The Comeback Trail,13.832
Fortress,13.831
Torrente 3: The Protector,13.83
Camp Rock,13.829
Daytime Shooting Star,13.828
Sword Master,13.828
Serena,13.828
The Maid,13.827
The House,13.827
Best in Show,13.827
The Silence of the Marsh,13.826
The Last Song,13.823
Charlotte's Web,13.822
The Corruptor,13.822
Breaking,13.822
A Chorus Line,13.821
The Night Flier,13.82
The Perfect Game,13.82
Svaha: The Sixth Finger,13.82
Rudy,13.817
Macross: Do You Remember Love?,13.817
How I Live Now,13.808
Book Club,13.802
Jesus Christ Superstar,13.802
The Powerpuff Girls Movie,13.801
Adulterers,13.801
Cadet Kelly,13.8
All Cheerleaders Die,13.8
The Reaping,13.799
About Cherry,13.799
The Swap,13.799
The Prince,13.795
Time to Hunt,13.794
St. Vincent,13.792
Satan's Slaves,13.792
Election,13.791
Wheelman,13.791
Batman Unlimited: Monster Mayhem,13.789
Scooby-Doo and the Ghoul School,13.789
Fred Claus,13.788
Miss Americana,13.786
The Keeping Hours,13.785
Pawn,13.784
Waist Deep,13.783
Once Upon a Time in China II,13.783
Ranma ½: The Movie — The Battle of Nekonron: The Fight to Break the Rules!,13.783
Sergeant Rutledge,13.783
"McFarland, USA",13.783
Beyond the Lights,13.781
The Virgin Psychics,13.779
Get Shorty,13.778
Boo! A Madea Halloween,13.778
Wilde,13.776
War and Peace,13.775
One Piece Episode of Merry: The Tale of One More Friend,13.771
Moonshot,13.769
Grandma,13.766
It's Complicated,13.764
Doraemon: Nobita and the Birth of Japan,13.763
On the Basis of Sex,13.757
Mr. Jones,13.756
One Fine Day,13.756
The Kitchen,13.755
Enter the Void,13.753
Thelma,13.752
The Crow: City of Angels,13.752
The Perfect Dictatorship,13.747
Walk Hard: The Dewey Cox Story,13.747
Harriet the Spy,13.747
Barry Lyndon,13.743
First Kill,13.742
3 Ninjas: High Noon at Mega Mountain,13.739
The Gallows,13.738
Pokémon the Movie: White - Victini and Zekrom,13.737
Careful What You Wish For,13.736
Jackass 2.5,13.734
DeepStar Six,13.733
The Hills Run Red,13.732
Petals on the Wind,13.732
Infamous,13.73
Spellbound,13.728
U-571,13.728
Midnight Runners,13.727
Amen.,13.724
My Lucky Stars,13.723
Crows Zero,13.722
The Love Bug,13.722
An American Tail,13.721
Partysaurus Rex,13.721
The Color of Money,13.72
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",13.72
"Where'd You Go, Bernadette",13.717
The Land Before Time V: The Mysterious Island,13.714
Tokyo Godfathers,13.714
Boogeyman,13.709
Pokémon the Movie: Kyurem vs. the Sword of Justice,13.707
Sword of Vengeance,13.707
Supernova,13.705
Sliding Doors,13.703
Imagine Me & You,13.702
Private School,13.701
Three Colors: Red,13.7
Vivre Sa Vie,13.698
Frantz,13.696
The Legend of Hercules,13.695
Together Together,13.695
F*&% the Prom,13.694
City of Lies,13.693
Road Trip: Beer Pong,13.691
Extinction,13.69
Dunston Checks In,13.69
Black Mirror: Bandersnatch,13.687
Keeping Mum,13.686
Barb & Star Go to Vista Del Mar,13.686
Gunfight at the O.K. Corral,13.685
The Dude in Me,13.685
Firebreather,13.685
Drop Zone,13.684
A Vigilante,13.681
Jumanji,13.68
Josée,13.679
Girl with a Pearl Earring,13.678
Norm of the North,13.676
Proof,13.675
Cowboys,13.671
Fighting,13.668
Anthropoid,13.668
The Death and Life of Bobby Z,13.667
Niagara,13.664
In Hell,13.662
Star Trek: Generations,13.662
"Like Father, Like Son",13.66
SLC Punk,13.657
Beasts Clawing at Straws,13.655
Cure,13.655
The Big Sick,13.651
I Lost My Body,13.648
Commitment,13.647
Risky Business,13.646
A Matter of Faith,13.642
Beirut,13.641
Realive,13.641
My Life as a Zucchini,13.641
Detective Conan: Private Eye in the Distant Sea,13.641
Ad Astra,13.638
Walking on Sunshine,13.637
Brian and Charles,13.637
School Ties,13.632
Winter's Bone,13.632
Clash of the Titans,13.631
The Alamo,13.63
Johnny Guitar,13.628
Message in a Bottle,13.622
Exotica,13.622
Darkman,13.62
Boogeyman 2,13.62
Absolute Power,13.619
Kon-Tiki,13.619
Orgazmo,13.618
Ramona and Beezus,13.615
A Nice Girl Like You,13.615
Rip Tide,13.611
A December Bride,13.609
Julia's Eyes,13.609
Double World,13.608
Legends of Oz: Dorothy's Return,13.604
They Call Me Renegade,13.604
Leave No Trace,13.601
Redline,13.601
Cold Prey,13.601
Fanboys,13.598
Beethoven's 3rd,13.597
Ali,13.596
The Brothers Lionheart,13.593
Breathless,13.593
Black Friday,13.593
Miami Supercops,13.591
2012 Doomsday,13.591
The Swing of Things,13.589
Elles,13.589
A Christmas Carol,13.588
Trinity Seven: Eternity Library & Alchemic Girl,13.586
The Sisterhood of the Traveling Pants,13.586
"Faraway, So Close!",13.586
Reasonable Doubt,13.585
Fathers and Daughters,13.584
The Red Violin,13.582
The Piano,13.58
The Chase,13.578
Made of Honor,13.577
Kung Fu Dunk,13.575
Urban Legends: Final Cut,13.574
Little Man Tate,13.571
The Ward,13.569
The Producers,13.569
Wuthering Heights,13.568
Judgment at Nuremberg,13.565
Cinderela Pop,13.564
Mass,13.561
Tomb of the River,13.559
Mater and the Ghostlight,13.558
Duplicity,13.556
Midnight in the Garden of Good and Evil,13.555
Buffalo '66,13.555
Doraemon: Nobita's Chronicle of the Moon Exploration,13.555
Hawaiian Vacation,13.55
"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",13.549
The Man with One Red Shoe,13.548
Robinson Crusoe,13.548
Dracula 3D,13.548
Kickboxer 2: The Road Back,13.547
"Roman J. Israel, Esq.",13.547
D-Tox,13.545
Glory Road,13.544
The Perfect Score,13.544
Cannonball Run II,13.544
Splash,13.544
Gomorrah,13.542
The Admiral: Roaring Currents,13.538
Bring the Soul: The Movie,13.535
Ladyhawke,13.534
Johan Falk: De 107 patrioterna,13.532
This Is It,13.532
Frida,13.532
Out of Africa,13.532
Looking Glass,13.531
Birth,13.531
Lagaan: Once Upon a Time in India,13.531
I'm Not There,13.529
Flower & Snake II,13.528
IO,13.528
Patema Inverted,13.526
Copycat,13.524
Let Me Eat Your Pancreas,13.524
I Can't Think Straight,13.523
Pope Joan,13.522
Return of the Living Dead: Necropolis,13.521
Land,13.52
Kill Your Darlings,13.519
A Bag of Marbles,13.517
Locked Down,13.516
Children of the Corn,13.515
Henry: Portrait of a Serial Killer,13.515
Finders Keepers,13.514
Desert Hearts,13.513
Three Colors: White,13.512
Detective Conan: The Raven Chaser,13.512
Taps,13.507
Bartok the Magnificent,13.506
East of Eden,13.505
Batman & Mr. Freeze: SubZero,13.504
Cruel Intentions 3,13.502
Smokey and the Bandit Part 3,13.501
The Last Princess,13.5
The Bookshop,13.499
Peaceful Warrior,13.498
Hello Mary Lou: Prom Night II,13.495
Half Light,13.491
The Brothers Bloom,13.49
Don't Say a Word,13.489
A Separation,13.489
Eye in the Sky,13.488
Mainstream,13.488
Boys in the Trees,13.487
The Eyes of Tammy Faye,13.485
Do the Right Thing,13.483
Trauma,13.481
Traitor,13.481
Radio Days,13.476
Sharknado,13.475
Tom and Jerry Blast Off to Mars!,13.475
Attack the Block,13.47
The Hunchback of Notre Dame,13.469
Ajin: Demi-Human – Compel,13.469
Wishmaster 3: Beyond the Gates of Hell,13.465
The Last Mimzy,13.463
Godzilla vs. Mechagodzilla,13.462
See You Yesterday,13.461
Tetsuo: The Iron Man,13.459
Men Behind the Sun,13.458
Your Friend the Rat,13.457
Black Widow,13.457
Time Share,13.454
Pumpkinhead,13.454
Savages,13.454
Dancing on Glass,13.453
I ♥ Huckabees,13.451
Innerspace,13.449
The Slumber Party Massacre,13.449
Catch-22,13.448
Ernest Saves Christmas,13.445
A Good Year,13.445
The Summit of the Gods,13.444
Cop Car,13.444
The Gruffalo,13.443
The Mechanic,13.441
Walled In,13.44
Forbidden Empire,13.436
Penguin Highway,13.436
Anything Else,13.435
Pinocchio's Revenge,13.431
To Die For,13.43
Hollow Man II,13.429
Take Down,13.426
Why Don't You Play in Hell?,13.426
Pet,13.425
Based on a True Story,13.42
The Dead Pool,13.419
The Invisible Guardian,13.417
The Secret Garden,13.417
Cosmoball,13.416
Are We Done Yet?,13.416
Ernest & Celestine,13.415
Go,13.415
The War of the Worlds,13.415
American Me,13.414
Fading Gigolo,13.413
Miller's Crossing,13.412
Black Christmas,13.411
Darlin',13.411
On the Line,13.406
Man-Thing,13.406
Piranha,13.405
Hot Tub Time Machine 2,13.404
Hobo with a Shotgun,13.401
Kind Hearts and Coronets,13.401
Would You Rather,13.399
Megalodon Rising,13.396
Drive Me Crazy,13.391
The Quiet Man,13.391
A Most Wanted Man,13.389
A Nightmare on Elm Street 3: Dream Warriors,13.387
Guinea Pig 2: Flower of Flesh and Blood,13.385
The Ramen Girl,13.385
Finding Neverland,13.384
Another Gay Movie,13.383
The Last Black Man in San Francisco,13.381
The Secret of NIMH,13.379
Truth or Dare,13.377
Fabricated City,13.377
"Tomorrow, When the War Began",13.374
"Crouching Tiger, Hidden Dragon: Sword of Destiny",13.371
Criminal Activities,13.371
Lord of the Flies,13.365
Sleepwalkers,13.364
A Grand Day Out,13.363
Partly Cloudy,13.362
C.H.U.D.,13.361
Virtuosity,13.358
Apollo 10½:  A Space Age Childhood,13.358
Wishmaster 4: The Prophecy Fulfilled,13.355
The Girl Who Played with Fire,13.353
Excess Baggage,13.352
Waterloo,13.352
Black Christmas,13.351
Stay,13.349
Angela's Christmas,13.349
Casanova,13.343
Dead Man Walking,13.343
Ocean's Eleven,13.342
